STATEFP20,COUNTYFP20,VTDST20,GEOID20,VTDI20,NAME20,NAMELSAD20,LSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,FILEID,STUSAB,SUMLEV,GEOVAR,GEOCOMP,CHARITER,LOGRECNO,GEOID,GEOCODE,REGION,DIVISION,STATE,STATENS,COUNTY,COUNTYCC,COUNTYNS,CBSA,MEMI,CSA,METDIV,VTD,VTDI,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,POP100,HU100,INTPTLAT,INTPTLON,LSADC,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,P0010009,P0010010,P0010011,P0010012,P0010013,P0010014,P0010015,P0010016,P0010017,P0010018,P0010019,P0010020,P0010021,P0010022,P0010023,P0010024,P0010025,P0010026,P0010027,P0010028,P0010029,P0010030,P0010031,P0010032,P0010033,P0010034,P0010035,P0010036,P0010037,P0010038,P0010039,P0010040,P0010041,P0010042,P0010043,P0010044,P0010045,P0010046,P0010047,P0010048,P0010049,P0010050,P0010051,P0010052,P0010053,P0010054,P0010055,P0010056,P0010057,P0010058,P0010059,P0010060,P0010061,P0010062,P0010063,P0010064,P0010065,P0010066,P0010067,P0010068,P0010069,P0010070,P0010071,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,P0020012,P0020013,P0020014,P0020015,P0020016,P0020017,P0020018,P0020019,P0020020,P0020021,P0020022,P0020023,P0020024,P0020025,P0020026,P0020027,P0020028,P0020029,P0020030,P0020031,P0020032,P0020033,P0020034,P0020035,P0020036,P0020037,P0020038,P0020039,P0020040,P0020041,P0020042,P0020043,P0020044,P0020045,P0020046,P0020047,P0020048,P0020049,P0020050,P0020051,P0020052,P0020053,P0020054,P0020055,P0020056,P0020057,P0020058,P0020059,P0020060,P0020061,P0020062,P0020063,P0020064,P0020065,P0020066,P0020067,P0020068,P0020069,P0020070,P0020071,P0020072,P0020073,P0030001,P0030002,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,P0030009,P0030010,P0030011,P0030012,P0030013,P0030014,P0030015,P0030016,P0030017,P0030018,P0030019,P0030020,P0030021,P0030022,P0030023,P0030024,P0030025,P0030026,P0030027,P0030028,P0030029,P0030030,P0030031,P0030032,P0030033,P0030034,P0030035,P0030036,P0030037,P0030038,P0030039,P0030040,P0030041,P0030042,P0030043,P0030044,P0030045,P0030046,P0030047,P0030048,P0030049,P0030050,P0030051,P0030052,P0030053,P0030054,P0030055,P0030056,P0030057,P0030058,P0030059,P0030060,P0030061,P0030062,P0030063,P0030064,P0030065,P0030066,P0030067,P0030068,P0030069,P0030070,P0030071,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0040012,P0040013,P0040014,P0040015,P0040016,P0040017,P0040018,P0040019,P0040020,P0040021,P0040022,P0040023,P0040024,P0040025,P0040026,P0040027,P0040028,P0040029,P0040030,P0040031,P0040032,P0040033,P0040034,P0040035,P0040036,P0040037,P0040038,P0040039,P0040040,P0040041,P0040042,P0040043,P0040044,P0040045,P0040046,P0040047,P0040048,P0040049,P0040050,P0040051,P0040052,P0040053,P0040054,P0040055,P0040056,P0040057,P0040058,P0040059,P0040060,P0040061,P0040062,P0040063,P0040064,P0040065,P0040066,P0040067,P0040068,P0040069,P0040070,P0040071,P0040072,P0040073,H0010001,H0010002,H0010003,P0050001,P0050002,P0050003,P0050004,P0050005,P0050006,P0050007,P0050008,P0050009,P0050010
04,013,000731,04013000731,A,WIGWAM CREEK,WIGWAM CREEK,00,G5240,N,3749264,0,+33.5099075,-112.3350720,PLST,AZ,700,00,00,000,0023869,7000000US04013000731,04013000731,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000731,A,3749264,0,WIGWAM CREEK,WIGWAM CREEK,N,5741,1934,+33.5066169,-112.3343140,00,5741,4781,3158,425,97,447,4,650,960,911,67,47,57,5,690,10,4,1,15,2,1,2,3,4,3,46,13,2,0,5,5,0,7,1,11,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5741,1865,3876,3627,2730,396,39,431,3,28,249,237,55,38,49,4,65,8,4,1,8,2,0,0,3,0,0,12,8,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172,3581,2469,298,58,310,1,445,591,567,33,29,26,3,446,8,3,1,8,0,1,2,3,1,3,24,12,0,0,2,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4172,1200,2972,2820,2195,283,23,303,1,15,152,143,33,25,21,3,42,6,3,1,6,0,0,0,3,0,0,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1869,65,4,0,0,0,0,0,4,0,0,4
04,013,000388,04013000388,A,LUKE FIELD,LUKE FIELD,00,G5240,N,2404700,0,+33.5290611,-112.3496615,PLST,AZ,700,00,00,000,0023526,7000000US04013000388,04013000388,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000388,A,2404700,0,LUKE FIELD,LUKE FIELD,N,5844,2228,+33.5264387,-112.3491092,00,5844,4767,2771,575,80,251,35,1055,1077,1001,94,83,82,6,665,3,12,1,26,2,1,10,9,2,5,72,9,20,0,13,6,0,8,4,6,2,0,0,0,0,1,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5844,2366,3478,3154,2243,538,61,239,32,41,324,282,72,71,67,6,33,1,9,0,12,1,1,0,9,0,0,40,6,17,0,4,6,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,3567,2095,422,56,209,20,765,704,656,43,67,44,0,455,3,2,1,21,0,1,8,9,0,2,48,7,16,0,8,2,0,5,1,5,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,1608,2663,2454,1761,402,40,200,19,32,209,183,38,59,39,0,22,1,2,0,12,0,1,0,9,0,0,26,6,13,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,2063,165,0,0,0,0,0,0,0,0,0,0
04,013,000501,04013000501,A,PICADILLY,PICADILLY,00,G5240,N,1899897,12329,+33.4868225,-111.9717160,PLST,AZ,700,00,00,000,0023639,7000000US04013000501,04013000501,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000501,A,1899897,12329,PICADILLY,PICADILLY,N,3602,1571,+33.4868225,-111.9717160,00,3602,3226,2656,154,65,101,5,245,376,357,21,32,68,2,216,2,0,0,6,0,0,5,5,0,0,19,0,3,0,1,5,0,1,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,575,3027,2847,2520,136,56,100,5,30,180,170,20,31,64,2,45,2,0,0,2,0,0,0,4,0,0,10,0,3,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727,2482,2045,112,47,89,1,188,245,234,14,27,36,0,150,2,0,0,0,0,0,0,5,0,0,11,0,0,0,1,5,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727,401,2326,2210,1960,96,43,88,1,22,116,110,13,26,36,0,29,2,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1464,107,65,0,0,0,0,0,65,0,0,65
04,013,000027,04013000027,A,ARCADIA,ARCADIA,00,G5240,N,2624350,0,+33.4875531,-111.9867811,PLST,AZ,700,00,00,000,0023165,7000000US04013000027,04013000027,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000027,A,2624350,0,ARCADIA,ARCADIA,N,4749,2276,+33.4883084,-111.9878080,00,4749,4153,3542,134,88,141,4,244,596,578,56,62,70,3,364,9,2,1,7,2,0,0,0,2,0,17,2,0,0,6,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749,816,3933,3699,3342,126,65,136,3,27,234,229,45,56,60,3,52,9,2,0,0,2,0,0,0,0,0,5,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711,3313,2823,117,65,125,3,180,398,387,31,39,40,3,255,9,0,1,7,0,0,0,0,2,0,10,1,0,0,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711,576,3135,2996,2693,109,53,125,2,14,139,138,29,35,32,3,30,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,2117,159,0,0,0,0,0,0,0,0,0,0
04,013,000212,04013000212,A,ECHO,ECHO,00,G5240,N,1290174,0,+33.5603167,-112.1385793,PLST,AZ,700,00,00,000,0023350,7000000US04013000212,04013000212,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000212,A,1290174,0,ECHO,ECHO,N,4290,1418,+33.5597960,-112.1376934,00,4290,3515,1755,218,192,197,12,1141,775,718,45,53,34,3,485,8,5,0,15,0,0,65,3,1,1,53,15,3,0,10,1,1,12,0,2,1,1,0,4,0,0,0,3,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4290,2194,2096,1923,1401,207,101,182,10,22,173,155,42,44,32,3,19,8,5,0,0,0,0,0,2,0,0,17,7,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,2607,1380,165,133,151,12,766,495,474,5,27,30,2,357,4,0,0,10,0,0,35,3,1,0,21,4,1,0,3,0,1,7,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,1460,1642,1549,1155,161,70,144,10,9,93,82,5,25,30,2,14,4,0,0,0,0,0,0,2,0,0,11,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,1364,54,10,0,0,0,0,0,10,0,0,10
04,013,000040,04013000040,A,BALSZ,BALSZ,00,G5240,N,3569157,3663,+33.4606936,-111.9906631,PLST,AZ,700,00,00,000,0023178,7000000US04013000040,04013000040,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000040,A,3569157,3663,BALSZ,BALSZ,N,12317,5185,+33.4589202,-111.9913830,00,12317,10215,4066,2047,658,353,106,2985,2102,2025,151,106,67,14,1492,41,32,1,62,0,0,45,2,5,7,70,12,0,2,12,4,2,27,5,3,1,0,0,1,0,0,0,0,1,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12317,6178,6139,5739,2792,1970,492,321,102,62,400,374,123,67,58,14,28,40,30,1,7,0,0,3,0,3,0,23,11,0,2,4,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8872,7435,3248,1386,444,281,72,2004,1437,1381,92,86,56,5,1017,32,18,1,33,0,0,33,2,3,3,49,6,0,1,9,3,2,21,5,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,8872,4060,4812,4497,2422,1346,344,265,68,52,315,298,84,65,55,5,26,32,18,1,7,0,0,3,0,2,0,14,5,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185,4804,381,5,0,0,0,0,0,5,0,0,5
04,013,000651,04013000651,A,SUNNY HIGH,SUNNY HIGH,00,G5240,N,4200498,11245,+33.5609043,-112.0839833,PLST,AZ,700,00,00,000,0023789,7000000US04013000651,04013000651,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000651,A,4200498,11245,SUNNY HIGH,SUNNY HIGH,N,6933,2865,+33.5609043,-112.0839833,00,6933,6044,4816,306,105,125,5,687,889,842,62,68,83,1,604,1,4,0,8,5,1,4,1,0,0,45,5,2,0,3,4,0,15,4,7,3,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6933,1586,5347,5075,4534,292,80,119,5,45,272,262,52,51,75,1,71,1,4,0,3,3,1,0,0,0,0,10,1,2,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,4684,3821,229,77,108,3,446,572,542,26,58,38,0,409,0,2,0,8,1,0,0,0,0,0,28,4,0,0,0,4,0,12,3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,1042,4214,4044,3642,219,53,102,3,25,170,163,26,46,34,0,52,0,2,0,3,0,0,0,0,0,0,7,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,2673,192,20,0,0,0,0,0,20,0,0,20
04,013,000551,04013000551,A,ROSE,ROSE,00,G5240,N,3868994,18712,+33.5903908,-112.1444414,PLST,AZ,700,00,00,000,0023689,7000000US04013000551,04013000551,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000551,A,3868994,18712,ROSE,ROSE,N,9816,3463,+33.5903908,-112.1444414,00,9816,8224,5712,530,227,408,28,1319,1592,1525,119,137,97,3,1102,10,5,0,31,0,0,12,2,5,2,62,11,9,0,9,4,0,20,5,3,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816,3207,6609,6209,5096,485,145,392,28,63,400,367,103,109,83,3,49,8,5,0,3,0,0,0,2,2,0,29,11,9,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7491,6485,4637,376,163,345,17,947,1006,980,49,90,49,3,747,6,5,0,16,0,0,9,2,2,2,21,3,2,0,5,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7491,2160,5331,5098,4245,355,106,330,17,45,233,220,43,79,44,3,34,5,5,0,3,0,0,0,2,2,0,9,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,3321,142,84,0,0,0,0,0,84,0,0,84
04,013,000249,04013000249,A,GATEWAY,GATEWAY,00,G5240,N,4104012,26736,+33.4565954,-112.0144073,PLST,AZ,700,00,00,000,0023387,7000000US04013000249,04013000249,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000249,A,4104012,26736,GATEWAY,GATEWAY,N,12004,3540,+33.4580563,-112.0161458,00,12004,9463,2595,1843,387,80,18,4540,2541,2477,72,45,30,0,2201,19,4,5,26,1,2,44,11,8,9,61,10,8,1,3,3,0,25,1,5,1,1,2,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12004,8140,3864,3646,1489,1800,231,66,17,43,218,196,68,23,29,0,22,19,4,2,18,1,2,0,7,1,0,21,6,7,1,0,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284,6598,2029,1141,280,53,17,3078,1686,1648,29,32,23,0,1482,8,1,1,18,1,2,26,11,8,6,37,3,7,0,0,0,0,21,0,2,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8284,5464,2820,2694,1319,1127,165,42,17,24,126,115,28,22,22,0,11,8,1,0,12,1,2,0,7,1,0,11,2,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,3313,227,875,763,543,3,0,217,112,0,0,112
04,013,000563,04013000563,A,SAN ANGELO,SAN ANGELO,00,G5240,N,2491215,16559,+33.3689827,-111.6949646,PLST,AZ,700,00,00,000,0023701,7000000US04013000563,04013000563,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000563,A,2491215,16559,SAN ANGELO,SAN ANGELO,N,4229,1471,+33.3706072,-111.6979862,00,4229,3796,3170,132,71,192,17,214,433,412,39,55,38,0,266,1,3,0,2,0,0,4,3,1,0,20,2,6,0,0,2,0,2,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4229,717,3512,3365,2983,124,39,181,9,29,147,136,31,42,26,0,30,1,3,0,0,0,0,0,3,0,0,10,2,2,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,2895,2409,108,47,167,11,153,279,262,15,42,15,0,187,0,0,0,0,0,0,1,2,0,0,16,2,4,0,0,0,0,2,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174,467,2707,2610,2298,105,27,159,5,16,97,90,14,39,14,0,21,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,1413,58,51,0,0,0,0,0,51,0,0,51
04,013,000417,04013000417,A,MESA GRAND,MESA GRAND,00,G5240,N,1261084,0,+33.3899111,-111.7968879,PLST,AZ,700,00,00,000,0023555,7000000US04013000417,04013000417,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000417,A,1261084,0,MESA GRAND,MESA GRAND,N,2646,816,+33.3897449,-111.7984399,00,2646,2307,1658,65,72,61,5,446,339,328,32,32,24,9,220,4,1,0,3,0,0,1,0,2,0,8,0,0,0,1,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646,885,1761,1631,1444,57,47,61,5,17,130,128,23,30,24,9,34,4,1,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,1691,1247,48,46,50,5,295,201,194,21,22,4,5,139,0,0,0,1,0,0,0,0,2,0,6,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,571,1321,1253,1111,47,29,50,5,11,68,67,16,22,4,5,19,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,789,27,0,0,0,0,0,0,0,0,0,0
04,013,000305,04013000305,A,HILLVIEW,HILLVIEW,00,G5240,N,2713637,0,+33.6189983,-111.9869134,PLST,AZ,700,00,00,000,0023443,7000000US04013000305,04013000305,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000305,A,2713637,0,HILLVIEW,HILLVIEW,N,4342,1791,+33.6196857,-111.9886022,00,4342,3922,3606,68,29,109,2,108,420,383,28,33,64,8,225,5,6,1,2,0,1,3,4,0,3,33,1,3,1,0,2,0,13,11,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342,478,3864,3677,3474,65,20,109,1,8,187,177,22,30,61,8,38,5,4,1,2,0,1,0,4,0,1,9,1,2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,3236,2975,47,27,103,1,83,267,245,7,23,32,5,158,5,5,0,0,0,0,3,4,0,3,18,0,1,0,0,2,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3503,338,3165,3062,2887,46,19,103,0,7,103,100,6,20,32,5,23,5,4,0,0,0,0,0,4,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791,1740,51,25,0,0,0,0,0,25,0,0,25
04,013,000729,04013000729,A,WIER,WIER,00,G5240,N,2265833,0,+33.4000746,-111.6423389,PLST,AZ,700,00,00,000,0023867,7000000US04013000729,04013000729,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000729,A,2265833,0,WIER,WIER,N,3418,1717,+33.4001530,-111.6431277,00,3418,3155,2705,75,60,48,7,260,263,239,16,24,26,0,161,2,1,1,0,1,0,5,1,1,0,21,0,4,0,2,2,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,621,2797,2705,2529,72,44,48,7,5,92,79,11,22,23,0,16,2,1,1,0,1,0,0,1,1,0,13,0,4,0,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,2668,2341,54,35,48,3,187,189,174,10,22,15,0,116,2,1,1,0,1,0,4,1,1,0,12,0,0,0,1,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,421,2436,2369,2233,54,30,48,3,1,67,59,5,22,14,0,11,2,1,1,0,1,0,0,1,1,0,8,0,0,0,1,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,1503,214,15,0,0,0,0,0,15,0,0,15
04,013,000440,04013000440,A,MUMMY MOUNTAIN,MUMMY MOUNTAIN,00,G5240,N,3669196,4799,+33.6002996,-111.9902837,PLST,AZ,700,00,00,000,0023578,7000000US04013000440,04013000440,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000440,A,3669196,4799,MUMMY MOUNTAIN,MUMMY MOUNTAIN,N,5567,3634,+33.5993270,-111.9937341,00,5567,5088,4462,122,62,231,20,191,479,431,30,47,38,0,290,10,1,1,5,0,0,1,2,4,2,42,8,9,2,5,2,0,6,5,1,0,0,0,0,0,2,0,0,2,0,0,6,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5567,639,4928,4730,4301,116,41,227,20,25,198,173,28,35,35,0,60,9,1,1,1,0,0,0,2,1,0,24,7,8,2,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922,4586,4058,105,47,202,20,154,336,313,21,29,28,0,217,10,1,0,4,0,0,0,1,0,2,18,7,0,0,1,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4922,474,4448,4304,3934,103,30,199,20,18,144,133,20,23,27,0,51,9,1,0,1,0,0,0,1,0,0,10,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634,3080,554,12,0,0,0,0,0,12,0,0,12
04,013,000462,04013000462,A,ORANGE TREE,ORANGE TREE,00,G5240,N,3183468,4518,+33.5842204,-111.9521797,PLST,AZ,700,00,00,000,0023600,7000000US04013000462,04013000462,4,8,04,01779777,013,H1,00037026,38060,1,429,99999,000462,A,3183468,4518,ORANGE TREE,ORANGE TREE,N,1796,644,+33.5830665,-111.9499912,00,1796,1660,1500,15,6,110,1,28,136,125,8,9,25,5,73,0,2,0,0,0,0,2,0,1,0,11,0,0,0,2,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796,107,1689,1603,1462,14,6,107,1,13,86,77,8,7,23,5,31,0,2,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,1279,1156,15,6,74,1,27,79,73,2,6,4,0,61,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,72,1286,1242,1137,14,6,71,1,13,44,38,2,6,4,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,600,44,57,0,0,0,0,0,57,0,0,57
